unique_id,ds,y,store_nbr,family,city,state,type,cluster,onpromotion,oil_price,is_holiday
3_GROCERY I,2016-03-06,11840.0,3,GROCERY I,Quito,Pichincha,D,8,27,,0
3_GROCERY I,2016-03-07,7509.0,3,GROCERY I,Quito,Pichincha,D,8,24,37.9,0
3_GROCERY I,2016-03-08,6236.0,3,GROCERY I,Quito,Pichincha,D,8,24,36.67,0
3_GROCERY I,2016-03-09,7787.0,3,GROCERY I,Quito,Pichincha,D,8,28,37.62,0
3_GROCERY I,2016-03-10,5890.0,3,GROCERY I,Quito,Pichincha,D,8,26,37.77,0
3_GROCERY I,2016-03-11,7570.0,3,GROCERY I,Quito,Pichincha,D,8,28,38.51,0
3_GROCERY I,2016-03-12,10259.0,3,GROCERY I,Quito,Pichincha,D,8,25,,0
3_GROCERY I,2016-03-13,10781.0,3,GROCERY I,Quito,Pichincha,D,8,21,,0
3_GROCERY I,2016-03-14,6965.0,3,GROCERY I,Quito,Pichincha,D,8,26,37.2,0
3_GROCERY I,2016-03-15,7085.0,3,GROCERY I,Quito,Pichincha,D,8,22,36.32,0
3_GROCERY I,2016-03-16,7818.0,3,GROCERY I,Quito,Pichincha,D,8,22,38.43,0
3_GROCERY I,2016-03-17,5894.0,3,GROCERY I,Quito,Pichincha,D,8,47,40.17,0
3_GROCERY I,2016-03-18,7271.0,3,GROCERY I,Quito,Pichincha,D,8,38,39.47,0
3_GROCERY I,2016-03-19,9282.0,3,GROCERY I,Quito,Pichincha,D,8,34,,0
3_GROCERY I,2016-03-20,10433.0,3,GROCERY I,Quito,Pichincha,D,8,32,,0
3_GROCERY I,2016-03-21,7435.0,3,GROCERY I,Quito,Pichincha,D,8,38,39.91,0
3_GROCERY I,2016-03-22,6362.0,3,GROCERY I,Quito,Pichincha,D,8,31,41.45,0
3_GROCERY I,2016-03-23,7946.0,3,GROCERY I,Quito,Pichincha,D,8,31,38.28,0
3_GROCERY I,2016-03-24,6693.0,3,GROCERY I,Quito,Pichincha,D,8,36,38.14,0
3_GROCERY I,2016-03-25,5970.0,3,GROCERY I,Quito,Pichincha,D,8,36,38.14,1
3_GROCERY I,2016-03-26,8150.0,3,GROCERY I,Quito,Pichincha,D,8,28,,0
3_GROCERY I,2016-03-27,9370.0,3,GROCERY I,Quito,Pichincha,D,8,32,,0
3_GROCERY I,2016-03-28,6109.0,3,GROCERY I,Quito,Pichincha,D,8,36,37.99,0
3_GROCERY I,2016-03-29,6396.0,3,GROCERY I,Quito,Pichincha,D,8,33,36.91,0
3_GROCERY I,2016-03-30,7089.0,3,GROCERY I,Quito,Pichincha,D,8,33,36.91,0
3_GROCERY I,2016-03-31,6675.0,3,GROCERY I,Quito,Pichincha,D,8,30,36.94,0
3_GROCERY I,2016-04-01,9019.0,3,GROCERY I,Quito,Pichincha,D,8,32,35.36,0
3_GROCERY I,2016-04-02,12683.0,3,GROCERY I,Quito,Pichincha,D,8,29,,0
3_GROCERY I,2016-04-03,14893.0,3,GROCERY I,Quito,Pichincha,D,8,28,,0
3_GROCERY I,2016-04-04,8432.0,3,GROCERY I,Quito,Pichincha,D,8,30,34.3,0
3_GROCERY I,2016-04-05,7456.0,3,GROCERY I,Quito,Pichincha,D,8,25,34.52,0
3_GROCERY I,2016-04-06,7753.0,3,GROCERY I,Quito,Pichincha,D,8,24,37.74,0
3_GROCERY I,2016-04-07,6149.0,3,GROCERY I,Quito,Pichincha,D,8,55,37.3,0
3_GROCERY I,2016-04-08,7522.0,3,GROCERY I,Quito,Pichincha,D,8,77,39.74,0
3_GROCERY I,2016-04-09,10167.0,3,GROCERY I,Quito,Pichincha,D,8,87,,0
3_GROCERY I,2016-04-10,11218.0,3,GROCERY I,Quito,Pichincha,D,8,92,,0
3_GROCERY I,2016-04-11,6861.0,3,GROCERY I,Quito,Pichincha,D,8,99,40.46,0
3_GROCERY I,2016-04-12,6479.0,3,GROCERY I,Quito,Pichincha,D,8,100,42.12,0
3_GROCERY I,2016-04-13,7299.0,3,GROCERY I,Quito,Pichincha,D,8,95,41.7,0
3_GROCERY I,2016-04-14,5497.0,3,GROCERY I,Quito,Pichincha,D,8,20,41.45,0
3_GROCERY I,2016-04-15,6954.0,3,GROCERY I,Quito,Pichincha,D,8,23,40.4,0
3_GROCERY I,2016-04-16,10272.0,3,GROCERY I,Quito,Pichincha,D,8,29,,1
3_GROCERY I,2016-04-17,21858.0,3,GROCERY I,Quito,Pichincha,D,8,32,,1
3_GROCERY I,2016-04-18,21767.0,3,GROCERY I,Quito,Pichincha,D,8,31,39.74,1
3_GROCERY I,2016-04-19,17705.0,3,GROCERY I,Quito,Pichincha,D,8,18,40.88,1
3_GROCERY I,2016-04-20,14652.0,3,GROCERY I,Quito,Pichincha,D,8,37,42.72,1
3_GROCERY I,2016-04-21,10685.0,3,GROCERY I,Quito,Pichincha,D,8,35,43.18,1
3_GROCERY I,2016-04-22,10686.0,3,GROCERY I,Quito,Pichincha,D,8,38,42.76,1
3_GROCERY I,2016-04-23,12389.0,3,GROCERY I,Quito,Pichincha,D,8,36,,1
3_GROCERY I,2016-04-24,12335.0,3,GROCERY I,Quito,Pichincha,D,8,38,,1
3_GROCERY I,2016-04-25,7282.0,3,GROCERY I,Quito,Pichincha,D,8,40,41.67,1
3_GROCERY I,2016-04-26,6948.0,3,GROCERY I,Quito,Pichincha,D,8,35,42.52,1
3_GROCERY I,2016-04-27,7354.0,3,GROCERY I,Quito,Pichincha,D,8,60,45.29,1
3_GROCERY I,2016-04-28,5776.0,3,GROCERY I,Quito,Pichincha,D,8,72,46.03,1
3_GROCERY I,2016-04-29,8582.0,3,GROCERY I,Quito,Pichincha,D,8,69,45.98,1
3_GROCERY I,2016-04-30,11041.0,3,GROCERY I,Quito,Pichincha,D,8,61,,1
3_GROCERY I,2016-05-01,13758.0,3,GROCERY I,Quito,Pichincha,D,8,65,,1
3_GROCERY I,2016-05-02,8778.0,3,GROCERY I,Quito,Pichincha,D,8,52,44.75,1
3_GROCERY I,2016-05-03,9163.0,3,GROCERY I,Quito,Pichincha,D,8,62,43.65,1
3_GROCERY I,2016-05-04,8862.0,3,GROCERY I,Quito,Pichincha,D,8,78,43.77,1
3_GROCERY I,2016-05-05,7048.0,3,GROCERY I,Quito,Pichincha,D,8,67,44.33,1
3_GROCERY I,2016-05-06,8227.0,3,GROCERY I,Quito,Pichincha,D,8,73,44.58,1
3_GROCERY I,2016-05-07,12060.0,3,GROCERY I,Quito,Pichincha,D,8,68,,1
3_GROCERY I,2016-05-08,7409.0,3,GROCERY I,Quito,Pichincha,D,8,75,,1
3_GROCERY I,2016-05-09,7890.0,3,GROCERY I,Quito,Pichincha,D,8,66,43.45,1
3_GROCERY I,2016-05-10,7411.0,3,GROCERY I,Quito,Pichincha,D,8,67,44.68,1
3_GROCERY I,2016-05-11,8852.0,3,GROCERY I,Quito,Pichincha,D,8,43,46.21,1
3_GROCERY I,2016-05-12,6305.0,3,GROCERY I,Quito,Pichincha,D,8,35,46.64,1
3_GROCERY I,2016-05-13,7235.0,3,GROCERY I,Quito,Pichincha,D,8,36,46.22,1
3_GROCERY I,2016-05-14,9291.0,3,GROCERY I,Quito,Pichincha,D,8,41,,1
3_GROCERY I,2016-05-15,10896.0,3,GROCERY I,Quito,Pichincha,D,8,36,,1
3_GROCERY I,2016-05-16,8078.0,3,GROCERY I,Quito,Pichincha,D,8,41,47.72,1
3_GROCERY I,2016-05-17,6832.0,3,GROCERY I,Quito,Pichincha,D,8,31,48.29,0
3_GROCERY I,2016-05-18,8284.0,3,GROCERY I,Quito,Pichincha,D,8,42,48.12,0
3_GROCERY I,2016-05-19,6725.0,3,GROCERY I,Quito,Pichincha,D,8,40,48.16,0
3_GROCERY I,2016-05-20,8142.0,3,GROCERY I,Quito,Pichincha,D,8,40,47.67,0
3_GROCERY I,2016-05-21,9682.0,3,GROCERY I,Quito,Pichincha,D,8,40,,0
3_GROCERY I,2016-05-22,11437.0,3,GROCERY I,Quito,Pichincha,D,8,39,,0
3_GROCERY I,2016-05-23,7275.0,3,GROCERY I,Quito,Pichincha,D,8,34,48.12,0
3_GROCERY I,2016-05-24,5938.0,3,GROCERY I,Quito,Pichincha,D,8,38,48.04,0
3_GROCERY I,2016-05-25,6795.0,3,GROCERY I,Quito,Pichincha,D,8,39,49.1,0
3_GROCERY I,2016-05-26,5957.0,3,GROCERY I,Quito,Pichincha,D,8,97,49.0,0
3_GROCERY I,2016-05-27,9339.0,3,GROCERY I,Quito,Pichincha,D,8,116,49.36,1
3_GROCERY I,2016-05-28,9009.0,3,GROCERY I,Quito,Pichincha,D,8,112,,0
3_GROCERY I,2016-05-29,10725.0,3,GROCERY I,Quito,Pichincha,D,8,116,,0
3_GROCERY I,2016-05-30,8423.0,3,GROCERY I,Quito,Pichincha,D,8,113,49.36,0
3_GROCERY I,2016-05-31,10674.0,3,GROCERY I,Quito,Pichincha,D,8,125,49.1,0
3_GROCERY I,2016-06-01,9266.0,3,GROCERY I,Quito,Pichincha,D,8,119,49.07,0
3_GROCERY I,2016-06-02,7232.0,3,GROCERY I,Quito,Pichincha,D,8,101,49.14,0
3_GROCERY I,2016-06-03,9410.0,3,GROCERY I,Quito,Pichincha,D,8,94,48.69,0
3_GROCERY I,2016-06-04,11506.0,3,GROCERY I,Quito,Pichincha,D,8,99,,0
3_GROCERY I,2016-06-05,12352.0,3,GROCERY I,Quito,Pichincha,D,8,91,,0
3_GROCERY I,2016-06-06,7971.0,3,GROCERY I,Quito,Pichincha,D,8,88,49.71,0
3_GROCERY I,2016-06-07,7283.0,3,GROCERY I,Quito,Pichincha,D,8,74,50.37,0
3_GROCERY I,2016-06-08,8126.0,3,GROCERY I,Quito,Pichincha,D,8,95,51.23,0
3_GROCERY I,2016-06-09,6314.0,3,GROCERY I,Quito,Pichincha,D,8,86,50.52,0
3_GROCERY I,2016-06-10,7216.0,3,GROCERY I,Quito,Pichincha,D,8,98,49.09,0
3_GROCERY I,2016-06-11,8937.0,3,GROCERY I,Quito,Pichincha,D,8,98,,0
3_GROCERY I,2016-06-12,10484.0,3,GROCERY I,Quito,Pichincha,D,8,103,,0
3_GROCERY I,2016-06-13,7372.0,3,GROCERY I,Quito,Pichincha,D,8,92,48.89,0
3_GROCERY I,2016-06-14,6397.0,3,GROCERY I,Quito,Pichincha,D,8,95,48.49,0
3_GROCERY I,2016-06-15,8030.0,3,GROCERY I,Quito,Pichincha,D,8,105,47.92,0
3_GROCERY I,2016-06-16,6780.0,3,GROCERY I,Quito,Pichincha,D,8,102,46.14,0
3_GROCERY I,2016-06-17,8093.0,3,GROCERY I,Quito,Pichincha,D,8,104,48.0,0
3_GROCERY I,2016-06-18,10913.0,3,GROCERY I,Quito,Pichincha,D,8,111,,0
3_GROCERY I,2016-06-19,8028.0,3,GROCERY I,Quito,Pichincha,D,8,106,,0
3_GROCERY I,2016-06-20,7217.0,3,GROCERY I,Quito,Pichincha,D,8,99,49.4,0
3_GROCERY I,2016-06-21,7035.0,3,GROCERY I,Quito,Pichincha,D,8,97,48.95,0
3_GROCERY I,2016-06-22,7104.0,3,GROCERY I,Quito,Pichincha,D,8,110,49.16,0
3_GROCERY I,2016-06-23,6094.0,3,GROCERY I,Quito,Pichincha,D,8,61,49.34,0
3_GROCERY I,2016-06-24,6926.0,3,GROCERY I,Quito,Pichincha,D,8,60,46.7,0
3_GROCERY I,2016-06-25,10126.0,3,GROCERY I,Quito,Pichincha,D,8,64,,0
3_GROCERY I,2016-06-26,10046.0,3,GROCERY I,Quito,Pichincha,D,8,60,,0
3_GROCERY I,2016-06-27,6783.0,3,GROCERY I,Quito,Pichincha,D,8,58,45.8,0
3_GROCERY I,2016-06-28,6049.0,3,GROCERY I,Quito,Pichincha,D,8,64,47.93,0
3_GROCERY I,2016-06-29,7022.0,3,GROCERY I,Quito,Pichincha,D,8,69,49.85,0
3_GROCERY I,2016-06-30,5573.0,3,GROCERY I,Quito,Pichincha,D,8,66,48.27,0
3_GROCERY I,2016-07-01,8685.0,3,GROCERY I,Quito,Pichincha,D,8,70,49.02,0
3_GROCERY I,2016-07-02,10846.0,3,GROCERY I,Quito,Pichincha,D,8,57,,0
3_GROCERY I,2016-07-03,11368.0,3,GROCERY I,Quito,Pichincha,D,8,66,,0
3_GROCERY I,2016-07-04,7827.0,3,GROCERY I,Quito,Pichincha,D,8,58,49.02,0
3_GROCERY I,2016-07-05,7265.0,3,GROCERY I,Quito,Pichincha,D,8,57,46.73,0
3_GROCERY I,2016-07-06,8641.0,3,GROCERY I,Quito,Pichincha,D,8,81,47.37,0
3_GROCERY I,2016-07-07,6815.0,3,GROCERY I,Quito,Pichincha,D,8,0,45.22,0
3_GROCERY I,2016-07-08,8205.0,3,GROCERY I,Quito,Pichincha,D,8,60,45.37,0
3_GROCERY I,2016-07-09,8407.0,3,GROCERY I,Quito,Pichincha,D,8,58,,0
3_GROCERY I,2016-07-10,9498.0,3,GROCERY I,Quito,Pichincha,D,8,51,,0
3_GROCERY I,2016-07-11,7277.0,3,GROCERY I,Quito,Pichincha,D,8,0,44.73,0
3_GROCERY I,2016-07-12,6393.0,3,GROCERY I,Quito,Pichincha,D,8,55,46.82,0
3_GROCERY I,2016-07-13,6761.0,3,GROCERY I,Quito,Pichincha,D,8,57,44.87,0
3_GROCERY I,2016-07-14,5573.0,3,GROCERY I,Quito,Pichincha,D,8,59,45.64,0
3_GROCERY I,2016-07-15,7691.0,3,GROCERY I,Quito,Pichincha,D,8,67,45.93,0
3_GROCERY I,2016-07-16,9308.0,3,GROCERY I,Quito,Pichincha,D,8,63,,0
3_GROCERY I,2016-07-17,9240.0,3,GROCERY I,Quito,Pichincha,D,8,59,,0
3_GROCERY I,2016-07-18,8110.0,3,GROCERY I,Quito,Pichincha,D,8,58,45.23,0
3_GROCERY I,2016-07-19,6969.0,3,GROCERY I,Quito,Pichincha,D,8,60,44.64,0
3_GROCERY I,2016-07-20,7901.0,3,GROCERY I,Quito,Pichincha,D,8,66,44.96,0
3_GROCERY I,2016-07-21,5766.0,3,GROCERY I,Quito,Pichincha,D,8,52,43.96,0
3_GROCERY I,2016-07-22,7968.0,3,GROCERY I,Quito,Pichincha,D,8,54,43.41,0
3_GROCERY I,2016-07-23,8686.0,3,GROCERY I,Quito,Pichincha,D,8,57,,0
3_GROCERY I,2016-07-24,9471.0,3,GROCERY I,Quito,Pichincha,D,8,52,,0
3_GROCERY I,2016-07-25,6992.0,3,GROCERY I,Quito,Pichincha,D,8,53,42.4,0
3_GROCERY I,2016-07-26,6154.0,3,GROCERY I,Quito,Pichincha,D,8,48,42.16,0
3_GROCERY I,2016-07-27,6871.0,3,GROCERY I,Quito,Pichincha,D,8,60,41.9,0
3_GROCERY I,2016-07-28,5376.0,3,GROCERY I,Quito,Pichincha,D,8,58,41.13,0
3_GROCERY I,2016-07-29,7151.0,3,GROCERY I,Quito,Pichincha,D,8,55,41.54,0
3_GROCERY I,2016-07-30,8352.0,3,GROCERY I,Quito,Pichincha,D,8,60,,0
3_GROCERY I,2016-07-31,9515.0,3,GROCERY I,Quito,Pichincha,D,8,58,,0
3_GROCERY I,2016-08-01,8995.0,3,GROCERY I,Quito,Pichincha,D,8,40,40.05,0
3_GROCERY I,2016-08-02,7465.0,3,GROCERY I,Quito,Pichincha,D,8,42,39.5,0
3_GROCERY I,2016-08-03,8571.0,3,GROCERY I,Quito,Pichincha,D,8,48,40.8,0
3_GROCERY I,2016-08-04,6350.0,3,GROCERY I,Quito,Pichincha,D,8,32,41.92,0
3_GROCERY I,2016-08-05,7571.0,3,GROCERY I,Quito,Pichincha,D,8,44,41.83,0
3_GROCERY I,2016-08-06,8695.0,3,GROCERY I,Quito,Pichincha,D,8,37,,0
3_GROCERY I,2016-08-07,9137.0,3,GROCERY I,Quito,Pichincha,D,8,36,,0
3_GROCERY I,2016-08-08,8012.0,3,GROCERY I,Quito,Pichincha,D,8,39,43.06,0
3_GROCERY I,2016-08-09,6609.0,3,GROCERY I,Quito,Pichincha,D,8,34,42.78,0
3_GROCERY I,2016-08-10,6882.0,3,GROCERY I,Quito,Pichincha,D,8,35,41.75,0
3_GROCERY I,2016-08-11,6181.0,3,GROCERY I,Quito,Pichincha,D,8,33,43.51,0
3_GROCERY I,2016-08-12,7512.0,3,GROCERY I,Quito,Pichincha,D,8,36,44.47,1
3_GROCERY I,2016-08-13,6499.0,3,GROCERY I,Quito,Pichincha,D,8,31,,0
3_GROCERY I,2016-08-14,7418.0,3,GROCERY I,Quito,Pichincha,D,8,36,,0
3_GROCERY I,2016-08-15,6874.0,3,GROCERY I,Quito,Pichincha,D,8,34,45.72,0
3_GROCERY I,2016-08-16,7269.0,3,GROCERY I,Quito,Pichincha,D,8,29,46.57,0
3_GROCERY I,2016-08-17,7582.0,3,GROCERY I,Quito,Pichincha,D,8,41,46.81,0
3_GROCERY I,2016-08-18,5735.0,3,GROCERY I,Quito,Pichincha,D,8,34,48.2,0
3_GROCERY I,2016-08-19,7044.0,3,GROCERY I,Quito,Pichincha,D,8,36,48.48,0
3_GROCERY I,2016-08-20,8923.0,3,GROCERY I,Quito,Pichincha,D,8,43,,0
3_GROCERY I,2016-08-21,9189.0,3,GROCERY I,Quito,Pichincha,D,8,44,,0
3_GROCERY I,2016-08-22,7734.0,3,GROCERY I,Quito,Pichincha,D,8,38,46.8,0
3_GROCERY I,2016-08-23,6451.0,3,GROCERY I,Quito,Pichincha,D,8,35,47.54,0
3_GROCERY I,2016-08-24,7071.0,3,GROCERY I,Quito,Pichincha,D,8,39,46.29,0
3_GROCERY I,2016-08-25,5906.0,3,GROCERY I,Quito,Pichincha,D,8,47,46.97,0
3_GROCERY I,2016-08-26,6544.0,3,GROCERY I,Quito,Pichincha,D,8,46,47.64,0
3_GROCERY I,2016-08-27,8913.0,3,GROCERY I,Quito,Pichincha,D,8,42,,0
3_GROCERY I,2016-08-28,9111.0,3,GROCERY I,Quito,Pichincha,D,8,44,,0
3_GROCERY I,2016-08-29,6417.0,3,GROCERY I,Quito,Pichincha,D,8,34,46.97,0
3_GROCERY I,2016-08-30,6806.0,3,GROCERY I,Quito,Pichincha,D,8,40,46.32,0
3_GROCERY I,2016-08-31,7791.0,3,GROCERY I,Quito,Pichincha,D,8,50,44.68,0
3_GROCERY I,2016-09-01,8043.0,3,GROCERY I,Quito,Pichincha,D,8,35,43.17,0
3_GROCERY I,2016-09-02,9398.0,3,GROCERY I,Quito,Pichincha,D,8,33,44.39,0
3_GROCERY I,2016-09-03,11751.0,3,GROCERY I,Quito,Pichincha,D,8,32,,0
3_GROCERY I,2016-09-04,11841.0,3,GROCERY I,Quito,Pichincha,D,8,35,,0
3_GROCERY I,2016-09-05,9087.0,3,GROCERY I,Quito,Pichincha,D,8,35,44.39,0
3_GROCERY I,2016-09-06,8173.0,3,GROCERY I,Quito,Pichincha,D,8,33,44.85,0
3_GROCERY I,2016-09-07,8115.0,3,GROCERY I,Quito,Pichincha,D,8,38,45.47,0
3_GROCERY I,2016-09-08,6833.0,3,GROCERY I,Quito,Pichincha,D,8,39,47.63,0
3_GROCERY I,2016-09-09,7082.0,3,GROCERY I,Quito,Pichincha,D,8,34,45.88,0
3_GROCERY I,2016-09-10,10032.0,3,GROCERY I,Quito,Pichincha,D,8,33,,0
3_GROCERY I,2016-09-11,10804.0,3,GROCERY I,Quito,Pichincha,D,8,36,,0
3_GROCERY I,2016-09-12,7033.0,3,GROCERY I,Quito,Pichincha,D,8,34,46.28,0
3_GROCERY I,2016-09-13,6258.0,3,GROCERY I,Quito,Pichincha,D,8,30,44.91,0
3_GROCERY I,2016-09-14,6754.0,3,GROCERY I,Quito,Pichincha,D,8,32,43.62,0
3_GROCERY I,2016-09-15,6019.0,3,GROCERY I,Quito,Pichincha,D,8,33,43.85,0
3_GROCERY I,2016-09-16,7444.0,3,GROCERY I,Quito,Pichincha,D,8,36,43.04,0
3_GROCERY I,2016-09-17,10016.0,3,GROCERY I,Quito,Pichincha,D,8,35,,0
3_GROCERY I,2016-09-18,12179.0,3,GROCERY I,Quito,Pichincha,D,8,37,,0
3_GROCERY I,2016-09-19,7529.0,3,GROCERY I,Quito,Pichincha,D,8,36,43.34,0
3_GROCERY I,2016-09-20,6657.0,3,GROCERY I,Quito,Pichincha,D,8,35,43.85,0
3_GROCERY I,2016-09-21,7921.0,3,GROCERY I,Quito,Pichincha,D,8,36,45.33,0
3_GROCERY I,2016-09-22,5713.0,3,GROCERY I,Quito,Pichincha,D,8,30,46.1,0
3_GROCERY I,2016-09-23,6897.0,3,GROCERY I,Quito,Pichincha,D,8,31,44.36,0
3_GROCERY I,2016-09-24,9576.0,3,GROCERY I,Quito,Pichincha,D,8,34,,0
3_GROCERY I,2016-09-25,10310.0,3,GROCERY I,Quito,Pichincha,D,8,31,,0
3_GROCERY I,2016-09-26,6514.0,3,GROCERY I,Quito,Pichincha,D,8,30,45.6,0
3_GROCERY I,2016-09-27,6385.0,3,GROCERY I,Quito,Pichincha,D,8,32,44.65,0
3_GROCERY I,2016-09-28,7134.0,3,GROCERY I,Quito,Pichincha,D,8,0,47.07,0
3_GROCERY I,2016-09-29,5488.0,3,GROCERY I,Quito,Pichincha,D,8,30,47.72,0
3_GROCERY I,2016-09-30,8144.0,3,GROCERY I,Quito,Pichincha,D,8,33,47.72,0
3_GROCERY I,2016-10-01,12405.0,3,GROCERY I,Quito,Pichincha,D,8,30,,0
3_GROCERY I,2016-10-02,14130.0,3,GROCERY I,Quito,Pichincha,D,8,33,,0
3_GROCERY I,2016-10-03,9252.0,3,GROCERY I,Quito,Pichincha,D,8,30,48.8,0
3_GROCERY I,2016-10-04,7589.0,3,GROCERY I,Quito,Pichincha,D,8,44,48.67,0
3_GROCERY I,2016-10-05,8566.0,3,GROCERY I,Quito,Pichincha,D,8,48,49.75,0
3_GROCERY I,2016-10-06,6498.0,3,GROCERY I,Quito,Pichincha,D,8,54,50.44,0
3_GROCERY I,2016-10-07,8529.0,3,GROCERY I,Quito,Pichincha,D,8,53,49.76,0
3_GROCERY I,2016-10-08,10613.0,3,GROCERY I,Quito,Pichincha,D,8,59,,0
3_GROCERY I,2016-10-09,13068.0,3,GROCERY I,Quito,Pichincha,D,8,58,,1
3_GROCERY I,2016-10-10,7719.0,3,GROCERY I,Quito,Pichincha,D,8,57,49.76,0
3_GROCERY I,2016-10-11,6520.0,3,GROCERY I,Quito,Pichincha,D,8,57,50.72,0
3_GROCERY I,2016-10-12,7225.0,3,GROCERY I,Quito,Pichincha,D,8,56,50.14,0
3_GROCERY I,2016-10-13,6245.0,3,GROCERY I,Quito,Pichincha,D,8,53,50.47,0
3_GROCERY I,2016-10-14,7293.0,3,GROCERY I,Quito,Pichincha,D,8,56,50.35,0
3_GROCERY I,2016-10-15,9490.0,3,GROCERY I,Quito,Pichincha,D,8,61,,0
3_GROCERY I,2016-10-16,12758.0,3,GROCERY I,Quito,Pichincha,D,8,65,,0
3_GROCERY I,2016-10-17,7932.0,3,GROCERY I,Quito,Pichincha,D,8,57,49.97,0
3_GROCERY I,2016-10-18,6961.0,3,GROCERY I,Quito,Pichincha,D,8,58,50.3,0
3_GROCERY I,2016-10-19,7518.0,3,GROCERY I,Quito,Pichincha,D,8,54,51.59,0
3_GROCERY I,2016-10-20,5898.0,3,GROCERY I,Quito,Pichincha,D,8,59,50.31,0
3_GROCERY I,2016-10-21,7659.0,3,GROCERY I,Quito,Pichincha,D,8,56,50.61,0
3_GROCERY I,2016-10-22,9749.0,3,GROCERY I,Quito,Pichincha,D,8,57,,0
3_GROCERY I,2016-10-23,11380.0,3,GROCERY I,Quito,Pichincha,D,8,57,,0
3_GROCERY I,2016-10-24,6601.0,3,GROCERY I,Quito,Pichincha,D,8,57,50.18,0
3_GROCERY I,2016-10-25,6144.0,3,GROCERY I,Quito,Pichincha,D,8,49,49.45,0
3_GROCERY I,2016-10-26,7681.0,3,GROCERY I,Quito,Pichincha,D,8,105,48.75,0
3_GROCERY I,2016-10-27,5557.0,3,GROCERY I,Quito,Pichincha,D,8,79,49.71,0
3_GROCERY I,2016-10-28,7670.0,3,GROCERY I,Quito,Pichincha,D,8,84,48.72,0
3_GROCERY I,2016-10-29,9538.0,3,GROCERY I,Quito,Pichincha,D,8,86,,0
3_GROCERY I,2016-10-30,10896.0,3,GROCERY I,Quito,Pichincha,D,8,90,,0
3_GROCERY I,2016-10-31,6985.0,3,GROCERY I,Quito,Pichincha,D,8,85,46.83,0
3_GROCERY I,2016-11-01,8418.0,3,GROCERY I,Quito,Pichincha,D,8,76,46.66,0
3_GROCERY I,2016-11-02,9477.0,3,GROCERY I,Quito,Pichincha,D,8,97,45.32,1
3_GROCERY I,2016-11-03,7910.0,3,GROCERY I,Quito,Pichincha,D,8,85,44.66,1
3_GROCERY I,2016-11-04,9031.0,3,GROCERY I,Quito,Pichincha,D,8,87,44.07,1
3_GROCERY I,2016-11-05,9181.0,3,GROCERY I,Quito,Pichincha,D,8,91,,0
3_GROCERY I,2016-11-06,13420.0,3,GROCERY I,Quito,Pichincha,D,8,80,,0
3_GROCERY I,2016-11-07,9585.0,3,GROCERY I,Quito,Pichincha,D,8,79,44.88,0
3_GROCERY I,2016-11-08,7929.0,3,GROCERY I,Quito,Pichincha,D,8,81,44.96,0
3_GROCERY I,2016-11-09,8863.0,3,GROCERY I,Quito,Pichincha,D,8,90,45.2,0
3_GROCERY I,2016-11-10,6522.0,3,GROCERY I,Quito,Pichincha,D,8,88,44.62,0
3_GROCERY I,2016-11-11,7787.0,3,GROCERY I,Quito,Pichincha,D,8,85,43.39,0
3_GROCERY I,2016-11-12,11248.0,3,GROCERY I,Quito,Pichincha,D,8,93,,1
3_GROCERY I,2016-11-13,13539.0,3,GROCERY I,Quito,Pichincha,D,8,92,,0
3_GROCERY I,2016-11-14,9205.0,3,GROCERY I,Quito,Pichincha,D,8,88,43.29,0
3_GROCERY I,2016-11-15,6938.0,3,GROCERY I,Quito,Pichincha,D,8,77,45.86,0
3_GROCERY I,2016-11-16,9651.0,3,GROCERY I,Quito,Pichincha,D,8,138,45.56,0
3_GROCERY I,2016-11-17,7016.0,3,GROCERY I,Quito,Pichincha,D,8,97,45.37,0
3_GROCERY I,2016-11-18,8435.0,3,GROCERY I,Quito,Pichincha,D,8,105,45.69,0
3_GROCERY I,2016-11-19,10520.0,3,GROCERY I,Quito,Pichincha,D,8,104,,0
3_GROCERY I,2016-11-20,13348.0,3,GROCERY I,Quito,Pichincha,D,8,115,,0
3_GROCERY I,2016-11-21,8306.0,3,GROCERY I,Quito,Pichincha,D,8,103,47.48,0
3_GROCERY I,2016-11-22,7388.0,3,GROCERY I,Quito,Pichincha,D,8,102,48.07,0
3_GROCERY I,2016-11-23,8620.0,3,GROCERY I,Quito,Pichincha,D,8,114,46.72,0
3_GROCERY I,2016-11-24,5628.0,3,GROCERY I,Quito,Pichincha,D,8,102,46.72,0
3_GROCERY I,2016-11-25,8488.0,3,GROCERY I,Quito,Pichincha,D,8,109,46.72,1
3_GROCERY I,2016-11-26,9449.0,3,GROCERY I,Quito,Pichincha,D,8,107,,0
3_GROCERY I,2016-11-27,11735.0,3,GROCERY I,Quito,Pichincha,D,8,110,,0
3_GROCERY I,2016-11-28,7830.0,3,GROCERY I,Quito,Pichincha,D,8,108,45.66,1
3_GROCERY I,2016-11-29,6450.0,3,GROCERY I,Quito,Pichincha,D,8,95,45.29,0
3_GROCERY I,2016-11-30,8569.0,3,GROCERY I,Quito,Pichincha,D,8,109,49.41,0
3_GROCERY I,2016-12-01,8539.0,3,GROCERY I,Quito,Pichincha,D,8,123,51.08,0
3_GROCERY I,2016-12-02,8951.0,3,GROCERY I,Quito,Pichincha,D,8,113,51.7,0
