ds,y,TimeGPT,TimeGPT-lo-99,TimeGPT-hi-99,anomaly
2017-09-14 09:00:00,304.17,304.10547,299.47134,308.7396,False
2017-09-14 10:00:00,303.03,303.75854,299.12442,308.39267,False
2017-09-14 11:00:00,302.88,303.10587,298.47174,307.74,False
2017-09-14 12:00:00,302.31,302.4705,297.83636,307.1046,False
2017-09-14 13:00:00,302.0,302.05035,297.41623,306.68448,False
2017-09-14 14:00:00,301.24,301.57162,296.9375,306.20575,False
2017-09-14 15:00:00,301.74,302.05524,297.4211,306.68936,False
2017-09-14 16:00:00,303.65,303.6695,299.03537,308.30362,False
2017-09-14 17:00:00,305.55,305.53604,300.90192,310.17017,False
2017-09-14 18:00:00,306.75,307.30328,302.66916,311.9374,False
2017-09-14 19:00:00,307.85,308.85907,304.22495,313.4932,False
2017-09-14 20:00:00,309.26,310.14206,305.50793,314.77618,False
2017-09-14 21:00:00,309.95,311.1147,306.48056,315.7488,False
2017-09-14 22:00:00,310.25,312.00543,307.3713,316.63956,False
2017-09-14 23:00:00,310.55,312.3485,307.7144,316.98264,False
2017-09-15 00:00:00,310.05,312.13116,307.49704,316.7653,False
2017-09-15 01:00:00,309.7,309.67764,305.04352,314.31177,False
2017-09-15 02:00:00,309.15,309.18192,304.5478,313.81604,False
2017-09-15 03:00:00,306.95,308.08386,303.44974,312.718,False
2017-09-15 04:00:00,305.75,307.03714,302.403,311.67126,False
2017-09-15 05:00:00,304.71,306.11948,301.48535,310.7536,False
2017-09-15 06:00:00,303.46,304.98428,300.35016,309.6184,False
2017-09-15 07:00:00,302.3,304.1275,299.49338,308.76163,False
2017-09-15 08:00:00,300.6,303.37442,298.7403,308.00854,False
2017-09-15 09:00:00,299.69,302.80804,298.17392,307.44217,False
2017-09-15 10:00:00,299.04,302.3343,297.70016,306.9684,False
2017-09-15 11:00:00,297.88,301.77594,297.1418,306.41006,False
2017-09-15 12:00:00,297.89,301.31604,296.68192,305.95016,False
2017-09-15 13:00:00,297.29,300.94415,296.31003,305.57828,False
2017-09-15 14:00:00,296.96,300.6081,295.97397,305.24222,False
2017-09-15 15:00:00,297.42,301.14865,296.51453,305.78278,False
2017-09-15 16:00:00,299.85,302.41022,297.7761,307.04434,False
2017-09-15 17:00:00,301.55,303.77478,299.14066,308.4089,False
2017-09-15 18:00:00,302.6,305.1517,300.51758,309.78583,False
2017-09-15 19:00:00,303.66,306.38907,301.75494,311.0232,False
2017-09-15 20:00:00,304.71,307.43253,302.7984,312.06665,False
2017-09-15 21:00:00,306.15,308.31857,303.68445,312.9527,False
2017-09-15 22:00:00,306.93,308.94092,304.3068,313.57504,False
2017-09-15 23:00:00,308.04,309.235,304.60086,313.8691,False
2017-09-16 00:00:00,307.82,308.99966,304.36554,313.6338,False
2017-09-16 01:00:00,307.55,307.47263,302.8385,312.10675,False
2017-09-16 02:00:00,307.15,306.84656,302.21243,311.48068,False
2017-09-16 03:00:00,305.28,305.3482,300.71408,309.98233,False
2017-09-16 04:00:00,304.36,304.16235,299.52823,308.79648,False
2017-09-16 05:00:00,303.14,303.16364,298.5295,307.79776,False
2017-09-16 06:00:00,301.58,301.85956,297.22543,306.49368,False
2017-09-16 07:00:00,300.72,300.807,296.17288,305.44113,False
2017-09-16 08:00:00,299.74,299.93063,295.2965,304.56476,False
2017-09-16 09:00:00,298.6,299.478,294.84387,304.11212,False
2017-09-16 10:00:00,297.16,299.16458,294.53046,303.7987,False
2017-09-16 11:00:00,296.02,298.6766,294.04248,303.31073,False
2017-09-16 12:00:00,295.45,298.46347,293.82935,303.0976,False
2017-09-16 13:00:00,294.85,298.32187,293.68774,302.956,False
2017-09-16 14:00:00,294.36,298.17087,293.53674,302.805,False
2017-09-16 15:00:00,295.04,298.6809,294.04678,303.31503,False
2017-09-16 16:00:00,297.77,300.2233,295.58917,304.85742,False
2017-09-16 17:00:00,300.15,301.56693,296.9328,306.20105,False
2017-09-16 18:00:00,302.15,303.10565,298.47153,307.73978,False
2017-09-16 19:00:00,303.96,304.24643,299.6123,308.88055,False
2017-09-16 20:00:00,305.15,305.5656,300.9315,310.19974,False
2017-09-16 21:00:00,305.95,306.62112,301.987,311.25525,False
2017-09-16 22:00:00,306.94,307.40836,302.77423,312.04248,False
2017-09-16 23:00:00,307.48,308.05997,303.42584,312.6941,False
2017-09-17 00:00:00,307.7,307.93256,303.29843,312.56668,False
2017-09-17 01:00:00,307.65,307.4392,302.80508,312.07333,False
2017-09-17 02:00:00,307.25,306.83316,302.19904,311.4673,False
2017-09-17 03:00:00,306.27,305.2139,300.57977,309.84802,False
2017-09-17 04:00:00,304.7,304.083,299.44888,308.71713,False
2017-09-17 05:00:00,302.53,303.07785,298.44373,307.71198,False
2017-09-17 06:00:00,301.82,301.76614,297.13202,306.40027,False
2017-09-17 07:00:00,301.76,300.832,296.19788,305.46613,False
2017-09-17 08:00:00,299.68,299.97668,295.34256,304.6108,False
2017-09-17 09:00:00,299.51,299.34692,294.7128,303.98105,False
2017-09-17 10:00:00,298.17,298.71234,294.07822,303.34647,False
2017-09-17 11:00:00,296.84,297.98364,293.34952,302.61777,False
2017-09-17 12:00:00,296.68,297.56677,292.93265,302.2009,False
2017-09-17 13:00:00,296.17,297.45847,292.82434,302.0926,False
2017-09-17 14:00:00,295.66,297.37073,292.7366,302.00485,False
2017-09-17 15:00:00,296.54,298.08377,293.44965,302.7179,False
2017-09-17 16:00:00,299.15,300.0742,295.44006,304.7083,False
2017-09-17 17:00:00,301.45,301.90424,297.2701,306.53836,False
2017-09-17 18:00:00,303.26,303.90912,299.275,308.54324,False
2017-09-17 19:00:00,304.82,305.23166,300.59753,309.86578,False
2017-09-17 20:00:00,305.65,306.6945,302.06036,311.3286,False
2017-09-17 21:00:00,306.75,307.77762,303.1435,312.41174,False
2017-09-17 22:00:00,307.04,308.83334,304.19922,313.46747,False
2017-09-17 23:00:00,307.75,309.42395,304.78983,314.05807,False
2017-09-18 00:00:00,308.05,309.56577,304.93164,314.1999,False
2017-09-18 01:00:00,307.85,307.86194,303.2278,312.49606,False
2017-09-18 02:00:00,307.26,307.55624,302.92212,312.19037,False
2017-09-18 03:00:00,306.15,306.14005,301.50592,310.77417,False
2017-09-18 04:00:00,304.04,304.85822,300.2241,309.49234,False
2017-09-18 05:00:00,302.31,303.62555,298.99142,308.25967,False
2017-09-18 06:00:00,300.84,302.4123,297.77817,307.04642,False
2017-09-18 07:00:00,299.31,301.68848,297.05435,306.3226,False
2017-09-18 08:00:00,298.18,300.55408,295.91995,305.1882,False
2017-09-18 09:00:00,297.53,299.92117,295.28705,304.5553,False
2017-09-18 10:00:00,295.85,299.19727,294.56314,303.8314,False
2017-09-18 11:00:00,295.18,298.3887,293.75458,303.02283,False
2017-09-18 12:00:00,294.66,298.08752,293.4534,302.72165,False
2017-09-18 13:00:00,294.49,297.72015,293.08603,302.35428,False
2017-09-18 14:00:00,293.75,297.5366,292.90247,302.17072,False
2017-09-18 15:00:00,294.34,298.23895,293.60483,302.87308,False
2017-09-18 16:00:00,297.44,300.26666,295.63254,304.9008,False
2017-09-18 17:00:00,300.54,302.1336,297.49948,306.76773,False
2017-09-18 18:00:00,302.27,303.8759,299.24176,308.51,False
2017-09-18 19:00:00,304.6,305.1855,300.55136,309.8196,False
2017-09-18 20:00:00,306.04,306.41885,301.78473,311.05298,False
2017-09-18 21:00:00,307.02,307.36313,302.729,311.99725,False
2017-09-18 22:00:00,307.7,307.92645,303.29233,312.56058,False
2017-09-18 23:00:00,308.71,308.34702,303.7129,312.98114,False
2017-09-19 00:00:00,308.92,308.67142,304.0373,313.30554,False
2017-09-19 01:00:00,308.71,308.67133,304.0372,313.30545,False
2017-09-19 02:00:00,308.26,307.97473,303.3406,312.60886,False
2017-09-19 03:00:00,306.37,306.42816,301.79404,311.0623,False
2017-09-19 04:00:00,303.75,304.6782,300.04407,309.31232,False
2017-09-19 05:00:00,302.18,302.9607,298.32657,307.59482,False
2017-09-19 06:00:00,299.65,301.54315,296.90903,306.17728,False
2017-09-19 07:00:00,298.97,300.6909,296.05676,305.325,False
2017-09-19 08:00:00,298.03,299.5808,294.9467,304.21494,False
2017-09-19 09:00:00,297.7,298.7568,294.12268,303.39093,False
2017-09-19 10:00:00,296.38,297.80582,293.1717,302.43994,False
2017-09-19 11:00:00,294.85,297.15903,292.5249,301.79315,False
2017-09-19 12:00:00,293.84,296.92416,292.29004,301.5583,False
2017-09-19 13:00:00,293.65,296.7202,292.0861,301.35434,False
2017-09-19 14:00:00,293.05,296.3671,291.73297,301.00122,False
2017-09-19 15:00:00,294.03,297.06525,292.43112,301.69937,False
2017-09-19 16:00:00,297.37,299.36487,294.73074,303.999,False
2017-09-19 17:00:00,300.65,301.70096,297.06683,306.33508,False
2017-09-19 18:00:00,302.59,303.46616,298.83203,308.10028,False
2017-09-19 19:00:00,304.65,305.26422,300.6301,309.89835,False
2017-09-19 20:00:00,306.05,306.63696,302.00284,311.2711,False
2017-09-19 21:00:00,307.48,307.66138,303.02725,312.2955,False
2017-09-19 22:00:00,308.53,308.3986,303.76447,313.0327,False
2017-09-19 23:00:00,309.04,308.99103,304.3569,313.62515,False
2017-09-20 00:00:00,309.6,309.14117,304.50705,313.7753,False
2017-09-20 01:00:00,309.26,309.33362,304.6995,313.96774,False
2017-09-20 02:00:00,308.48,308.55255,303.91843,313.18668,False
2017-09-20 03:00:00,306.37,306.6161,301.98196,311.2502,False
2017-09-20 04:00:00,304.15,304.61993,299.9858,309.25406,False
2017-09-20 05:00:00,301.87,302.8102,298.1761,307.44434,False
2017-09-20 06:00:00,300.66,301.1862,296.55206,305.8203,False
2017-09-20 07:00:00,299.82,300.00052,295.3664,304.63464,False
2017-09-20 08:00:00,297.52,298.8052,294.17108,303.43933,False
2017-09-20 09:00:00,297.2,298.17264,293.5385,302.80676,False
2017-09-20 10:00:00,296.0,297.1053,292.47116,301.7394,False
2017-09-20 11:00:00,295.8,295.97473,291.3406,300.60886,False
2017-09-20 12:00:00,294.98,295.64713,291.013,300.28125,False
2017-09-20 13:00:00,294.71,295.3004,290.6663,299.93454,False
2017-09-20 14:00:00,294.59,294.82767,290.19354,299.4618,False
2017-09-20 15:00:00,295.47,295.72244,291.08832,300.35657,False
2017-09-20 16:00:00,298.47,298.72696,294.09283,303.36108,False
2017-09-20 17:00:00,300.92,301.62817,296.99405,306.2623,False
2017-09-20 18:00:00,302.59,303.59503,298.9609,308.22916,False
2017-09-20 19:00:00,304.65,305.362,300.72787,309.99612,False
2017-09-20 20:00:00,306.04,306.72156,302.08743,311.35568,False
2017-09-20 21:00:00,307.15,307.77393,303.1398,312.40805,False
2017-09-20 22:00:00,308.37,308.64288,304.00876,313.277,False
2017-09-20 23:00:00,308.93,309.51276,304.87863,314.14688,False
2017-09-21 00:00:00,309.65,309.73956,305.10544,314.3737,False
2017-09-21 01:00:00,309.4,309.46323,304.8291,314.09735,False
2017-09-21 02:00:00,308.52,308.8402,304.2061,313.47433,False
2017-09-21 03:00:00,306.27,307.0569,302.42276,311.691,False
2017-09-21 04:00:00,305.02,304.94205,300.30792,309.57617,False
2017-09-21 05:00:00,303.02,302.89017,298.25604,307.5243,False
2017-09-21 06:00:00,299.93,301.26556,296.63144,305.8997,False
2017-09-21 07:00:00,300.17,300.19836,295.56424,304.8325,False
2017-09-21 08:00:00,298.56,298.81244,294.1783,303.44656,False
2017-09-21 09:00:00,297.98,298.11377,293.47964,302.7479,False
2017-09-21 10:00:00,297.16,296.8534,292.21927,301.48752,False
2017-09-21 11:00:00,295.85,295.98087,291.34674,300.615,False
2017-09-21 12:00:00,294.99,295.60522,290.9711,300.23935,False
2017-09-21 13:00:00,295.13,295.27136,290.63724,299.9055,False
2017-09-21 14:00:00,294.65,294.93875,290.30463,299.57288,False
2017-09-21 15:00:00,296.263362039,295.7654,291.1313,300.39954,False
2017-09-21 16:00:00,298.055986527,298.63986,294.00574,303.274,False
2017-09-21 17:00:00,299.848611015,301.28815,296.65402,305.92227,False
2017-09-21 18:00:00,301.82,303.34805,298.71393,307.98218,False
2017-09-21 19:00:00,303.93,305.1529,300.51877,309.78702,False
2017-09-21 20:00:00,305.25,306.61603,301.9819,311.25015,False
2017-09-21 21:00:00,306.6,307.6986,303.06448,312.33273,False
2017-09-21 22:00:00,307.65,308.45874,303.82462,313.09286,False
2017-09-21 23:00:00,308.37,309.12738,304.49326,313.7615,False
2017-09-22 00:00:00,308.15,309.42303,304.7889,314.05716,False
2017-09-22 01:00:00,308.48,307.89392,303.2598,312.52805,False
2017-09-22 02:00:00,306.39,307.09598,302.46185,311.7301,False
2017-09-22 03:00:00,305.26,305.55844,300.92432,310.19257,False
2017-09-22 04:00:00,303.48,303.96127,299.32715,308.5954,False
2017-09-22 05:00:00,302.03,302.18387,297.54974,306.818,False
2017-09-22 06:00:00,300.66,300.62775,295.99362,305.26187,False
2017-09-22 07:00:00,299.48,299.8285,295.19437,304.46262,False
2017-09-22 08:00:00,298.52,298.72034,294.0862,303.35446,False
2017-09-22 09:00:00,298.01,298.1536,293.51947,302.78772,False
2017-09-22 10:00:00,297.01,297.05673,292.4226,301.69086,False
2017-09-22 11:00:00,296.01,296.09863,291.4645,300.73276,False
2017-09-22 12:00:00,296.01,295.61282,290.9787,300.24695,False
2017-09-22 13:00:00,295.15,295.42285,290.78873,300.05698,False
2017-09-22 14:00:00,294.89,295.25296,290.61884,299.8871,False
2017-09-22 15:00:00,294.65,296.29166,291.65753,300.92578,False
2017-09-22 16:00:00,296.55,298.54758,293.91345,303.1817,False
2017-09-22 17:00:00,297.95,300.79825,296.16412,305.43237,False
2017-09-22 18:00:00,299.38,302.82782,298.1937,307.46194,False
2017-09-22 19:00:00,300.15,304.60406,299.96994,309.2382,False
2017-09-22 20:00:00,300.85,306.02023,301.3861,310.65436,True
2017-09-22 21:00:00,301.7,307.18835,302.55423,311.82248,True
2017-09-22 22:00:00,302.25,308.00974,303.3756,312.64386,True
2017-09-22 23:00:00,302.95,308.5853,303.95117,313.21942,True
2017-09-23 00:00:00,303.35,308.65424,304.0201,313.28836,True
2017-09-23 01:00:00,303.15,303.1926,298.55847,307.82672,False
2017-09-23 02:00:00,302.04,302.59537,297.96124,307.2295,False
2017-09-23 03:00:00,301.04,301.73703,297.1029,306.37115,False
2017-09-23 04:00:00,300.02,301.02454,296.3904,305.65866,False
2017-09-23 05:00:00,299.14,300.149,295.51486,304.7831,False
2017-09-23 06:00:00,298.14,299.08063,294.4465,303.71475,False
2017-09-23 07:00:00,295.67,298.29773,293.6636,302.93185,False
2017-09-23 08:00:00,294.52,297.41992,292.7858,302.05405,False
2017-09-23 09:00:00,294.18,296.88092,292.2468,301.51505,False
2017-09-23 10:00:00,294.17,295.99258,291.35846,300.6267,False
2017-09-23 11:00:00,291.83,295.21048,290.57635,299.8446,False
2017-09-23 12:00:00,290.83,294.78836,290.15424,299.4225,False
2017-09-23 13:00:00,290.01,294.47064,289.83652,299.10477,False
2017-09-23 14:00:00,289.71,294.3412,289.70706,298.9753,False
2017-09-23 15:00:00,289.94,294.78268,290.14856,299.4168,True
2017-09-23 16:00:00,292.65,296.20203,291.5679,300.83615,False
2017-09-23 17:00:00,294.93,297.71826,293.08414,302.3524,False
2017-09-23 18:00:00,296.65,298.9948,294.3607,303.62894,False
2017-09-23 19:00:00,298.59,300.1636,295.52948,304.79773,False
2017-09-23 20:00:00,299.75,301.10132,296.4672,305.73544,False
2017-09-23 21:00:00,300.75,302.0249,297.39078,306.65903,False
2017-09-23 22:00:00,301.15,302.70474,298.07062,307.33887,False
2017-09-23 23:00:00,301.15,303.05643,298.4223,307.69055,False
2017-09-24 00:00:00,301.65,303.09244,298.4583,307.72656,False
2017-09-24 01:00:00,301.6,301.59506,296.96094,306.2292,False
2017-09-24 02:00:00,300.65,300.97348,296.33936,305.6076,False
2017-09-24 03:00:00,299.26,299.68506,295.05093,304.31918,False
2017-09-24 04:00:00,297.4,298.70657,294.07245,303.3407,False
2017-09-24 05:00:00,296.48,297.45453,292.8204,302.08865,False
2017-09-24 06:00:00,295.16,296.13675,291.50262,300.77087,False
2017-09-24 07:00:00,293.81,295.0611,290.42697,299.69522,False
2017-09-24 08:00:00,292.17,294.19318,289.55905,298.8273,False
2017-09-24 09:00:00,292.0,293.7417,289.10757,298.37582,False
2017-09-24 10:00:00,291.17,293.2458,288.61166,297.8799,False
2017-09-24 11:00:00,290.18,292.2563,287.62216,296.8904,False
2017-09-24 12:00:00,289.84,291.62247,286.98834,296.2566,False
2017-09-24 13:00:00,288.8,291.33154,286.69742,295.96567,False
2017-09-24 14:00:00,288.29,291.1725,286.53836,295.8066,False
2017-09-24 15:00:00,288.91,291.73688,287.10275,296.371,False
2017-09-24 16:00:00,291.69,293.85944,289.2253,298.49356,False
2017-09-24 17:00:00,294.72,295.71497,291.08084,300.3491,False
2017-09-24 18:00:00,297.26,297.57043,292.9363,302.20456,False
2017-09-24 19:00:00,299.28,298.94366,294.30954,303.5778,False
2017-09-24 20:00:00,300.04,300.36755,295.73343,305.00168,False
2017-09-24 21:00:00,300.7,301.52774,296.89362,306.16187,False
2017-09-24 22:00:00,301.37,302.37302,297.7389,307.00714,False
2017-09-24 23:00:00,301.59,303.00424,298.37012,307.63837,False
2017-09-25 00:00:00,301.95,303.26163,298.6275,307.89575,False
2017-09-25 01:00:00,301.85,301.86115,297.22702,306.49527,False
2017-09-25 02:00:00,301.15,300.95978,296.32565,305.5939,False
2017-09-25 03:00:00,299.48,299.37326,294.73914,304.0074,False
2017-09-25 04:00:00,297.14,298.00992,293.3758,302.64404,False
2017-09-25 05:00:00,295.72,296.75705,292.12292,301.39117,False
2017-09-25 06:00:00,293.81,295.52298,290.88885,300.1571,False
2017-09-25 07:00:00,292.98,294.5342,289.9001,299.16833,False
2017-09-25 08:00:00,292.02,293.5592,288.92508,298.19333,False
2017-09-25 09:00:00,290.37,293.08606,288.45193,297.72018,False
2017-09-25 10:00:00,289.7,292.63843,288.0043,297.27255,False
2017-09-25 11:00:00,288.7,291.70187,287.06775,296.336,False
2017-09-25 12:00:00,288.01,291.30804,286.67392,295.94217,False
2017-09-25 13:00:00,287.8,290.97122,286.3371,295.60535,False
2017-09-25 14:00:00,287.95,290.92712,286.293,295.56125,False
2017-09-25 15:00:00,287.83,291.6852,287.0511,296.31934,False
2017-09-25 16:00:00,290.59,294.0808,289.4467,298.71494,False
2017-09-25 17:00:00,294.14,296.24658,291.61246,300.8807,False
2017-09-25 18:00:00,296.54,298.50784,293.87372,303.14197,False
2017-09-25 19:00:00,299.39,299.98224,295.3481,304.61636,False
2017-09-25 20:00:00,300.44,301.16754,296.53342,305.80167,False
2017-09-25 21:00:00,301.75,302.169,297.53488,306.80313,False
2017-09-25 22:00:00,302.7,302.97348,298.33936,307.6076,False
2017-09-25 23:00:00,303.26,303.54398,298.90985,308.1781,False
2017-09-26 00:00:00,303.82,303.9422,299.30807,308.57632,False
2017-09-26 01:00:00,303.28,303.72675,299.09262,308.36087,False
2017-09-26 02:00:00,302.93,302.6463,298.01218,307.28043,False
2017-09-26 03:00:00,300.7,300.84445,296.21033,305.47858,False
2017-09-26 04:00:00,298.35,299.09692,294.4628,303.73105,False
2017-09-26 05:00:00,296.27,297.51984,292.8857,302.15396,False
2017-09-26 06:00:00,294.97,295.71124,291.07712,300.34537,False
2017-09-26 07:00:00,294.14,294.5259,289.89178,299.16003,False
2017-09-26 08:00:00,292.18,293.44205,288.80792,298.07617,False
2017-09-26 09:00:00,291.84,292.64984,288.01572,297.28397,False
2017-09-26 10:00:00,290.52,292.09024,287.45612,296.72437,False
2017-09-26 11:00:00,289.35,291.14755,286.51343,295.78168,False
2017-09-26 12:00:00,288.84,290.79373,286.1596,295.42786,False
2017-09-26 13:00:00,288.97,290.47577,285.84164,295.1099,False
2017-09-26 14:00:00,288.15,290.2806,285.64648,294.91473,False
2017-09-26 15:00:00,289.23,290.7556,286.1215,295.38974,False
2017-09-26 16:00:00,291.25,293.06854,288.43442,297.70267,False
2017-09-26 17:00:00,293.74,295.61124,290.9771,300.24536,False
2017-09-26 18:00:00,296.15,298.01743,293.3833,302.65155,False
2017-09-26 19:00:00,299.15,300.0816,295.44748,304.71573,False
2017-09-26 20:00:00,300.03,301.37573,296.7416,306.00986,False
2017-09-26 21:00:00,301.15,302.55374,297.91962,307.18787,False
2017-09-26 22:00:00,302.55,303.1872,298.55307,307.82132,False
2017-09-26 23:00:00,303.45,303.6842,299.05008,308.31833,False
2017-09-27 00:00:00,303.82,304.10016,299.46603,308.73428,False
2017-09-27 01:00:00,303.25,303.5626,298.92847,308.19672,False
2017-09-27 02:00:00,302.26,302.68927,298.05515,307.3234,False
2017-09-27 03:00:00,300.86,301.0165,296.3824,305.65063,False
2017-09-27 04:00:00,299.66,298.9624,294.32828,303.59653,False
2017-09-27 05:00:00,298.79,297.1853,292.55118,301.81943,False
2017-09-27 06:00:00,297.5,295.6847,291.05057,300.31882,False
2017-09-27 07:00:00,296.82,294.528,289.8939,299.16214,False
2017-09-27 08:00:00,295.5,293.1907,288.55658,297.82483,False
2017-09-27 09:00:00,294.67,292.40082,287.7667,297.03494,False
2017-09-27 10:00:00,294.0,291.64,287.0059,296.27414,False
2017-09-27 11:00:00,293.18,290.6954,286.06128,295.32953,False
2017-09-27 12:00:00,292.16,290.43375,285.79962,295.06787,False
2017-09-27 13:00:00,291.65,290.19498,285.56085,294.8291,False
2017-09-27 14:00:00,291.15,289.94238,285.30826,294.5765,False
2017-09-27 15:00:00,291.48,290.4971,285.86298,295.13123,False
2017-09-27 16:00:00,293.65,292.37463,287.7405,297.00876,False
2017-09-27 17:00:00,297.04,294.95428,290.32016,299.5884,False
2017-09-27 18:00:00,298.95,297.23712,292.603,301.87125,False
2017-09-27 19:00:00,300.94,299.56366,294.92953,304.19778,False
2017-09-27 20:00:00,302.15,300.8885,296.25436,305.5226,False
2017-09-27 21:00:00,303.15,302.04974,297.41562,306.68387,False
2017-09-27 22:00:00,303.93,302.96536,298.33124,307.5995,False
2017-09-27 23:00:00,304.75,303.5282,298.89407,308.16232,False
2017-09-28 00:00:00,304.65,304.0975,299.46338,308.73163,False
2017-09-28 01:00:00,304.25,304.15073,299.5166,308.78485,False
2017-09-28 02:00:00,303.82,303.3457,298.71158,307.97983,False
2017-09-28 03:00:00,302.113786192,301.95905,297.32492,306.59317,False
2017-09-28 04:00:00,300.21623608,300.5004,295.86627,305.13452,False
2017-09-28 05:00:00,298.14,299.23788,294.60376,303.872,False
2017-09-28 06:00:00,296.17,297.99747,293.36334,302.6316,False
2017-09-28 07:00:00,295.15,296.74176,292.10764,301.3759,False
2017-09-28 08:00:00,293.86,295.5661,290.93198,300.20023,False
2017-09-28 09:00:00,293.67,294.7543,290.12018,299.38843,False
2017-09-28 10:00:00,292.19,293.9251,289.291,298.55923,False
2017-09-28 11:00:00,291.51,292.5385,287.9044,297.17264,False
2017-09-28 12:00:00,290.69,291.8187,287.18457,296.45282,False
2017-09-28 13:00:00,290.64,291.21152,286.5774,295.84564,False
2017-09-28 14:00:00,290.55,290.62198,285.98785,295.2561,False
2017-09-28 15:00:00,291.44,291.17795,286.54382,295.81207,False
2017-09-28 16:00:00,294.54,293.5876,288.95346,298.2217,False
2017-09-28 17:00:00,298.47,296.61725,291.98312,301.25137,False
2017-09-28 18:00:00,300.76,298.84125,294.20712,303.47537,False
2017-09-28 19:00:00,302.34,300.93692,296.3028,305.57104,False
2017-09-28 20:00:00,303.82,302.22638,297.59225,306.8605,False
2017-09-28 21:00:00,305.02,303.25693,298.6228,307.89105,False
2017-09-28 22:00:00,305.55,303.81912,299.185,308.45325,False
2017-09-28 23:00:00,306.37,304.12637,299.49225,308.7605,False
2017-09-29 00:00:00,306.48,304.41083,299.7767,309.04495,False
2017-09-29 01:00:00,306.05,306.05106,301.41693,310.68518,False
2017-09-29 02:00:00,305.59,305.2271,300.593,309.86124,False
2017-09-29 03:00:00,303.37,303.31897,298.68484,307.9531,False
2017-09-29 04:00:00,301.48,301.07617,296.44205,305.7103,False
2017-09-29 05:00:00,300.29,299.18567,294.55154,303.8198,False
2017-09-29 06:00:00,297.81,297.60648,292.97235,302.2406,False
2017-09-29 07:00:00,296.32,296.25684,291.6227,300.89096,False
2017-09-29 08:00:00,296.19,294.92627,290.29214,299.5604,False
2017-09-29 09:00:00,295.34,294.30368,289.66956,298.9378,False
2017-09-29 10:00:00,294.35,293.15668,288.52255,297.7908,False
2017-09-29 11:00:00,293.69,292.1575,287.52338,296.79163,False
2017-09-29 12:00:00,294.0,291.6922,287.05807,296.32632,False
2017-09-29 13:00:00,293.17,291.28033,286.6462,295.91446,False
2017-09-29 14:00:00,293.05,290.8957,286.26157,295.52982,False
2017-09-29 15:00:00,293.55,291.71225,287.07812,296.34637,False
2017-09-29 16:00:00,295.4,294.41174,289.77762,299.04587,False
2017-09-29 17:00:00,298.81,297.95947,293.32535,302.5936,False
2017-09-29 18:00:00,301.7,300.26697,295.63284,304.9011,False
2017-09-29 19:00:00,304.15,302.15414,297.52002,306.78827,False
2017-09-29 20:00:00,305.75,303.37958,298.74545,308.0137,False
2017-09-29 21:00:00,306.45,304.3363,299.70218,308.97043,False
2017-09-29 22:00:00,307.48,305.05215,300.41803,309.68628,False
2017-09-29 23:00:00,308.05,305.5098,300.87567,310.14392,False
2017-09-30 00:00:00,308.37,305.62674,300.9926,310.26086,False
2017-09-30 01:00:00,307.71,307.77084,303.13672,312.40497,False
2017-09-30 02:00:00,306.93,306.84436,302.21024,311.4785,False
2017-09-30 03:00:00,304.93,304.8817,300.2476,309.51584,False
2017-09-30 04:00:00,302.7,302.79285,298.15872,307.42697,False
2017-09-30 05:00:00,299.9,300.8998,296.2657,305.53394,False
2017-09-30 06:00:00,298.66,299.08475,294.45062,303.71887,False
2017-09-30 07:00:00,298.31,297.7608,293.12668,302.39493,False
2017-09-30 08:00:00,296.33,296.71994,292.08582,301.35406,False
2017-09-30 09:00:00,295.35,296.04245,291.40833,300.67657,False
2017-09-30 10:00:00,295.67,294.79144,290.15732,299.42557,False
2017-09-30 11:00:00,294.19,293.876,289.24188,298.51013,False
2017-09-30 12:00:00,293.85,293.4317,288.79758,298.06583,False
2017-09-30 13:00:00,292.8,293.01038,288.37625,297.6445,False
2017-09-30 14:00:00,292.66,292.65015,288.01602,297.28427,False
2017-09-30 15:00:00,293.04,293.13705,288.50293,297.77118,False
2017-09-30 16:00:00,296.15,295.40802,290.7739,300.04214,False
2017-09-30 17:00:00,299.25,298.8033,294.1692,303.43744,False
2017-09-30 18:00:00,301.65,301.0596,296.42548,305.69373,False
2017-09-30 19:00:00,304.28,303.37357,298.73944,308.0077,False
2017-09-30 20:00:00,305.85,304.82138,300.18726,309.4555,False
2017-09-30 21:00:00,307.15,305.76892,301.1348,310.40305,False
2017-09-30 22:00:00,308.37,306.44772,301.8136,311.08185,False
2017-09-30 23:00:00,308.45,307.03323,302.3991,311.66736,False
2017-10-01 00:00:00,308.71,307.12335,302.48923,311.75748,False
2017-10-01 01:00:00,307.85,308.2249,303.5908,312.85904,False
2017-10-01 02:00:00,307.26,307.35333,302.7192,311.98746,False
2017-10-01 03:00:00,304.93,305.31274,300.67862,309.94687,False
2017-10-01 04:00:00,302.78,302.99643,298.3623,307.63055,False
2017-10-01 05:00:00,300.16,300.7891,296.15497,305.42322,False
2017-10-01 06:00:00,298.32,299.37207,294.73795,304.0062,False
2017-10-01 07:00:00,297.15,298.28757,293.65344,302.9217,False
2017-10-01 08:00:00,295.85,297.0208,292.3867,301.65494,False
2017-10-01 09:00:00,295.17,296.42087,291.78674,301.055,False
2017-10-01 10:00:00,293.67,295.58173,290.9476,300.21585,False
2017-10-01 11:00:00,293.84,294.48502,289.8509,299.11914,False
